ticker,start,end,sentiment_company,industry,sentiment_industry,sentiment,company_name
ABNB,2013-09-01,2013-09-31,0.0,travel-services,-0.4994351714849472,-0.4994351714849472,"Airbnb, Inc."
ABNB,2013-10-01,2013-10-31,0.0,travel-services,0.5542201995849609,0.5542201995849609,"Airbnb, Inc."
ABNB,2013-11-01,2013-11-31,0.0,travel-services,0.7762289143337144,0.7762289143337144,"Airbnb, Inc."
ABNB,2013-12-01,2013-12-31,0.0,travel-services,0.5986593181014062,0.5986593181014062,"Airbnb, Inc."
ABNB,2014-01-01,2014-01-31,0.0,travel-services,0.9976570457220078,0.9976570457220078,"Airbnb, Inc."
ABNB,2014-02-01,2014-02-31,0.0,travel-services,-0.0014302372932434083,-0.0014302372932434083,"Airbnb, Inc."
ABNB,2014-03-01,2014-03-31,0.0,travel-services,0.3722786419093609,0.3722786419093609,"Airbnb, Inc."
ABNB,2014-04-01,2014-04-31,0.0,travel-services,0.9965826135415298,0.9965826135415298,"Airbnb, Inc."
ABNB,2014-05-01,2014-05-31,0.0,travel-services,0.8794222649405984,0.8794222649405984,"Airbnb, Inc."
ABNB,2014-06-01,2014-06-31,0.0,travel-services,0.6649921834468842,0.6649921834468842,"Airbnb, Inc."
ABNB,2014-07-01,2014-07-31,0.0,travel-services,0.6703415393829346,0.6703415393829346,"Airbnb, Inc."
ABNB,2014-08-01,2014-08-31,0.0,travel-services,0.7639174716813224,0.7639174716813224,"Airbnb, Inc."
ABNB,2014-09-01,2014-09-31,0.0,travel-services,-0.2936202427920173,-0.2936202427920173,"Airbnb, Inc."
ABNB,2014-10-01,2014-10-31,0.0,travel-services,-0.36774393249499165,-0.36774393249499165,"Airbnb, Inc."
ABNB,2014-11-01,2014-11-31,0.0,travel-services,-0.1436671540141105,-0.1436671540141105,"Airbnb, Inc."
ABNB,2014-12-01,2014-12-31,0.0,travel-services,0.07475070009414966,0.07475070009414966,"Airbnb, Inc."
ABNB,2015-01-01,2015-01-31,0.0,travel-services,0.5542282859484354,0.5542282859484354,"Airbnb, Inc."
ABNB,2015-02-01,2015-02-31,0.0,travel-services,0.5377042660346398,0.5377042660346398,"Airbnb, Inc."
ABNB,2015-03-01,2015-03-31,0.0,travel-services,0.44928623641371734,0.44928623641371734,"Airbnb, Inc."
ABNB,2015-04-01,2015-04-31,0.0,travel-services,0.0845674650259018,0.0845674650259018,"Airbnb, Inc."
ABNB,2015-05-01,2015-05-31,0.0,travel-services,0.035501522646779596,0.035501522646779596,"Airbnb, Inc."
ABNB,2015-06-01,2015-06-31,0.0,travel-services,0.47417118648688,0.47417118648688,"Airbnb, Inc."
ABNB,2015-07-01,2015-07-31,0.0,travel-services,0.7119379118084908,0.7119379118084908,"Airbnb, Inc."
ABNB,2015-08-01,2015-08-31,0.0,travel-services,0.33251967032750446,0.33251967032750446,"Airbnb, Inc."
ABNB,2015-09-01,2015-09-31,0.0,travel-services,0.1419327003615243,0.1419327003615243,"Airbnb, Inc."
ABNB,2015-10-01,2015-10-31,0.0,travel-services,0.6649824579556783,0.6649824579556783,"Airbnb, Inc."
ABNB,2015-11-01,2015-11-31,0.0,travel-services,0.2491375346887112,0.2491375346887112,"Airbnb, Inc."
ABNB,2015-12-01,2015-12-31,0.0,travel-services,-0.10010735593080519,-0.10010735593080519,"Airbnb, Inc."
ABNB,2016-01-01,2016-01-31,0.0,travel-services,-0.33322837948799133,-0.33322837948799133,"Airbnb, Inc."
ABNB,2016-02-01,2016-02-31,0.0,travel-services,-0.059109999853021955,-0.059109999853021955,"Airbnb, Inc."
ABNB,2016-03-01,2016-03-31,0.0,travel-services,0.09058706326918169,0.09058706326918169,"Airbnb, Inc."
ABNB,2016-04-01,2016-04-31,0.0,travel-services,0.844448942404527,0.844448942404527,"Airbnb, Inc."
ABNB,2016-05-01,2016-05-31,0.0,travel-services,0.9980339467525482,0.9980339467525482,"Airbnb, Inc."
ABNB,2016-06-01,2016-06-31,0.0,travel-services,0.48880980610847474,0.48880980610847474,"Airbnb, Inc."
ABNB,2016-07-01,2016-07-31,0.0,travel-services,-0.05749844085602533,-0.05749844085602533,"Airbnb, Inc."
ABNB,2016-08-01,2016-08-31,0.0,travel-services,-0.2727749997919256,-0.2727749997919256,"Airbnb, Inc."
ABNB,2016-09-01,2016-09-31,0.0,travel-services,-0.33292951981226604,-0.33292951981226604,"Airbnb, Inc."
ABNB,2016-10-01,2016-10-31,0.0,travel-services,0.2995913714170456,0.2995913714170456,"Airbnb, Inc."
ABNB,2016-11-01,2016-11-31,0.0,travel-services,0.7309906125068665,0.7309906125068665,"Airbnb, Inc."
ABNB,2016-12-01,2016-12-31,0.0,travel-services,0.4988087937235832,0.4988087937235832,"Airbnb, Inc."
ABNB,2017-01-01,2017-01-31,0.0,travel-services,-0.49965980648994446,-0.49965980648994446,"Airbnb, Inc."
ABNB,2017-02-01,2017-02-31,0.0,travel-services,-0.0835374872585138,-0.0835374872585138,"Airbnb, Inc."
ABNB,2017-03-01,2017-03-31,0.0,travel-services,0.46928699712893546,0.46928699712893546,"Airbnb, Inc."
ABNB,2017-04-01,2017-04-31,0.0,travel-services,0.8441311212686392,0.8441311212686392,"Airbnb, Inc."
ABNB,2017-05-01,2017-05-31,0.0,travel-services,0.7126576815332685,0.7126576815332685,"Airbnb, Inc."
ABNB,2017-06-01,2017-06-31,0.0,travel-services,0.7982608616352082,0.7982608616352082,"Airbnb, Inc."
ABNB,2017-07-01,2017-07-31,0.0,travel-services,0.8443187475204468,0.8443187475204468,"Airbnb, Inc."
ABNB,2017-08-01,2017-08-31,0.0,travel-services,0.44891015500247483,0.44891015500247483,"Airbnb, Inc."
ABNB,2017-09-01,2017-09-31,0.0,travel-services,0.10484623815323175,0.10484623815323175,"Airbnb, Inc."
ABNB,2017-10-01,2017-10-31,0.0,travel-services,-0.1817187782872807,-0.1817187782872807,"Airbnb, Inc."
ABNB,2017-11-01,2017-11-31,0.0,travel-services,-0.46065710472693816,-0.46065710472693816,"Airbnb, Inc."
ABNB,2017-12-01,2017-12-31,0.0,travel-services,0.16675157849788666,0.16675157849788666,"Airbnb, Inc."
ABNB,2018-01-01,2018-01-31,0.0,travel-services,0.4383113003730774,0.4383113003730774,"Airbnb, Inc."
ABNB,2018-02-01,2018-02-31,0.0,travel-services,0.28164371363759044,0.28164371363759044,"Airbnb, Inc."
ABNB,2018-03-01,2018-03-31,0.0,travel-services,0.2689443443273504,0.2689443443273504,"Airbnb, Inc."
ABNB,2018-04-01,2018-04-31,0.0,travel-services,0.27189203671046663,0.27189203671046663,"Airbnb, Inc."
ABNB,2018-05-01,2018-05-31,0.0,travel-services,0.2553950168869712,0.2553950168869712,"Airbnb, Inc."
ABNB,2018-06-01,2018-06-31,0.0,travel-services,0.534143242571089,0.534143242571089,"Airbnb, Inc."
ABNB,2018-07-01,2018-07-31,0.0,travel-services,0.33244161473380196,0.33244161473380196,"Airbnb, Inc."
ABNB,2018-08-01,2018-08-31,0.0,travel-services,0.36278294560204855,0.36278294560204855,"Airbnb, Inc."
ABNB,2018-09-01,2018-09-31,0.0,travel-services,0.355818332239134,0.355818332239134,"Airbnb, Inc."
ABNB,2018-10-01,2018-10-31,0.0,travel-services,0.35231355440721795,0.35231355440721795,"Airbnb, Inc."
ABNB,2018-11-01,2018-11-31,0.0,travel-services,0.13045602518579233,0.13045602518579233,"Airbnb, Inc."
ABNB,2018-12-01,2018-12-31,0.0,travel-services,-0.3561528775875057,-0.3561528775875057,"Airbnb, Inc."
ABNB,2019-01-01,2019-01-31,0.0,travel-services,0.9725141790178087,0.9725141790178087,"Airbnb, Inc."
ABNB,2019-02-01,2019-02-31,0.0,travel-services,0.9965379238128662,0.9965379238128662,"Airbnb, Inc."
ABNB,2019-03-01,2019-03-31,0.0,travel-services,0.9973763227462769,0.9973763227462769,"Airbnb, Inc."
ABNB,2019-04-01,2019-04-31,0.0,travel-services,0.42740821838378906,0.42740821838378906,"Airbnb, Inc."
ABNB,2019-05-01,2019-05-31,0.0,travel-services,0.1666033367315928,0.1666033367315928,"Airbnb, Inc."
ABNB,2019-06-01,2019-06-31,0.0,travel-services,-0.42771767718451364,-0.42771767718451364,"Airbnb, Inc."
ABNB,2019-07-01,2019-07-31,0.0,travel-services,-0.2633812239295558,-0.2633812239295558,"Airbnb, Inc."
ABNB,2019-08-01,2019-08-31,0.0,travel-services,0.27042613246224145,0.27042613246224145,"Airbnb, Inc."
ABNB,2019-09-01,2019-09-31,0.0,travel-services,-0.4303297485624041,-0.4303297485624041,"Airbnb, Inc."
ABNB,2019-10-01,2019-10-31,0.0,travel-services,-0.05175389427887766,-0.05175389427887766,"Airbnb, Inc."
ABNB,2019-11-01,2019-11-31,0.0,travel-services,0.059597664019640756,0.059597664019640756,"Airbnb, Inc."
ABNB,2019-12-01,2019-12-31,0.0,travel-services,0.2519168183207512,0.2519168183207512,"Airbnb, Inc."
ABNB,2020-01-01,2020-01-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-02-01,2020-02-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-03-01,2020-03-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-04-01,2020-04-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-05-01,2020-05-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-06-01,2020-06-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-07-01,2020-07-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-08-01,2020-08-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-09-01,2020-09-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-10-01,2020-10-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-11-01,2020-11-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2020-12-01,2020-12-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-01-01,2021-01-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-02-01,2021-02-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-03-01,2021-03-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-04-01,2021-04-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-05-01,2021-05-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-06-01,2021-06-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-07-01,2021-07-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-08-01,2021-08-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-09-01,2021-09-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-10-01,2021-10-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-11-01,2021-11-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2021-12-01,2021-12-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-01-01,2022-01-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-02-01,2022-02-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-03-01,2022-03-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-04-01,2022-04-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-05-01,2022-05-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-06-01,2022-06-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-07-01,2022-07-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-08-01,2022-08-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-09-01,2022-09-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-10-01,2022-10-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-11-01,2022-11-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ABNB,2022-12-01,2022-12-31,0.0,travel-services,0,0.0,"Airbnb, Inc."
ADD,2012-01-01,2012-01-31,0.0,entertainment,0.333826706522987,0.333826706522987,"Color Star Technology Co., Ltd."
ADD,2012-02-01,2012-02-31,0.0,entertainment,0.09023163034458682,0.09023163034458682,"Color Star Technology Co., Ltd."
ADD,2012-03-01,2012-03-31,0.0,entertainment,0.3704291969669216,0.3704291969669216,"Color Star Technology Co., Ltd."
ADD,2012-04-01,2012-04-31,0.0,entertainment,0.28390560576272383,0.28390560576272383,"Color Star Technology Co., Ltd."
ADD,2012-05-01,2012-05-31,0.0,entertainment,0.2673615032054483,0.2673615032054483,"Color Star Technology Co., Ltd."
ADD,2012-06-01,2012-06-31,0.0,entertainment,0.3567567205806573,0.3567567205806573,"Color Star Technology Co., Ltd."
ADD,2012-07-01,2012-07-31,0.0,entertainment,0.10227272027049744,0.10227272027049744,"Color Star Technology Co., Ltd."
ADD,2012-08-01,2012-08-31,0.0,entertainment,0.24942169108043113,0.24942169108043113,"Color Star Technology Co., Ltd."
ADD,2012-09-01,2012-09-31,0.0,entertainment,0.5280878167839278,0.5280878167839278,"Color Star Technology Co., Ltd."
ADD,2012-10-01,2012-10-31,0.0,entertainment,0.3194121234165771,0.3194121234165771,"Color Star Technology Co., Ltd."
ADD,2012-11-01,2012-11-31,0.0,entertainment,0.36286737042776374,0.36286737042776374,"Color Star Technology Co., Ltd."
ADD,2012-12-01,2012-12-31,0.0,entertainment,0.5700032537318411,0.5700032537318411,"Color Star Technology Co., Ltd."
ADD,2013-01-01,2013-01-31,0.0,entertainment,0.8012662181040136,0.8012662181040136,"Color Star Technology Co., Ltd."
ADD,2013-02-01,2013-02-31,0.0,entertainment,0.7188454945273698,0.7188454945273698,"Color Star Technology Co., Ltd."
ADD,2013-03-01,2013-03-31,0.0,entertainment,0.2761042125821114,0.2761042125821114,"Color Star Technology Co., Ltd."
ADD,2013-04-01,2013-04-31,0.0,entertainment,0.4853334656128517,0.4853334656128517,"Color Star Technology Co., Ltd."
ADD,2013-05-01,2013-05-31,0.0,entertainment,0.4084051562981172,0.4084051562981172,"Color Star Technology Co., Ltd."
ADD,2013-06-01,2013-06-31,0.0,entertainment,0.22529060806074447,0.22529060806074447,"Color Star Technology Co., Ltd."
ADD,2013-07-01,2013-07-31,0.0,entertainment,0.08279352640211583,0.08279352640211583,"Color Star Technology Co., Ltd."
ADD,2013-08-01,2013-08-31,0.0,entertainment,0.22682893867953258,0.22682893867953258,"Color Star Technology Co., Ltd."
ADD,2013-09-01,2013-09-31,0.0,entertainment,0.05528058669335312,0.05528058669335312,"Color Star Technology Co., Ltd."
ADD,2013-10-01,2013-10-31,0.0,entertainment,-0.2708973396908153,-0.2708973396908153,"Color Star Technology Co., Ltd."
ADD,2013-11-01,2013-11-31,0.0,entertainment,-0.2610021013962595,-0.2610021013962595,"Color Star Technology Co., Ltd."
ADD,2013-12-01,2013-12-31,0.0,entertainment,-0.16641801098982492,-0.16641801098982492,"Color Star Technology Co., Ltd."
ADD,2014-01-01,2014-01-31,0.0,entertainment,0.5250979157841974,0.5250979157841974,"Color Star Technology Co., Ltd."
ADD,2014-02-01,2014-02-31,0.0,entertainment,0.6649083952058916,0.6649083952058916,"Color Star Technology Co., Ltd."
ADD,2014-03-01,2014-03-31,0.0,entertainment,0.6825789777856124,0.6825789777856124,"Color Star Technology Co., Ltd."
ADD,2014-04-01,2014-04-31,0.0,entertainment,0.4388183342390062,0.4388183342390062,"Color Star Technology Co., Ltd."
ADD,2014-05-01,2014-05-31,0.0,entertainment,0.7016851338130458,0.7016851338130458,"Color Star Technology Co., Ltd."
ADD,2014-06-01,2014-06-31,0.0,entertainment,0.6648831972913865,0.6648831972913865,"Color Star Technology Co., Ltd."
ADD,2014-07-01,2014-07-31,0.0,entertainment,0.5558581568659737,0.5558581568659737,"Color Star Technology Co., Ltd."
ADD,2014-08-01,2014-08-31,0.0,entertainment,0.46604389537319213,0.46604389537319213,"Color Star Technology Co., Ltd."
ADD,2014-09-01,2014-09-31,0.0,entertainment,0.17286177598448357,0.17286177598448357,"Color Star Technology Co., Ltd."
ADD,2014-10-01,2014-10-31,0.0,entertainment,0.342654377208067,0.342654377208067,"Color Star Technology Co., Ltd."
ADD,2014-11-01,2014-11-31,0.0,entertainment,0.2675349481934851,0.2675349481934851,"Color Star Technology Co., Ltd."
ADD,2014-12-01,2014-12-31,0.0,entertainment,0.49892359454830487,0.49892359454830487,"Color Star Technology Co., Ltd."
ADD,2015-01-01,2015-01-31,0.0,entertainment,0.6881817412004388,0.6881817412004388,"Color Star Technology Co., Ltd."
ADD,2015-02-01,2015-02-31,0.0,entertainment,0.7090023487208704,0.7090023487208704,"Color Star Technology Co., Ltd."
ADD,2015-03-01,2015-03-31,0.0,entertainment,0.45989481983958064,0.45989481983958064,"Color Star Technology Co., Ltd."
ADD,2015-04-01,2015-04-31,0.0,entertainment,0.3852259730681395,0.3852259730681395,"Color Star Technology Co., Ltd."
ADD,2015-05-01,2015-05-31,0.0,entertainment,0.6500535522726179,0.6500535522726179,"Color Star Technology Co., Ltd."
ADD,2015-06-01,2015-06-31,0.0,entertainment,0.5183341163093097,0.5183341163093097,"Color Star Technology Co., Ltd."
ADD,2015-07-01,2015-07-31,0.0,entertainment,0.3805132973806498,0.3805132973806498,"Color Star Technology Co., Ltd."
ADD,2015-08-01,2015-08-31,0.0,entertainment,0.203445160079312,0.203445160079312,"Color Star Technology Co., Ltd."
ADD,2015-09-01,2015-09-31,0.0,entertainment,0.31467195118284225,0.31467195118284225,"Color Star Technology Co., Ltd."
ADD,2015-10-01,2015-10-31,0.0,entertainment,0.35076752305155806,0.35076752305155806,"Color Star Technology Co., Ltd."
ADD,2015-11-01,2015-11-31,0.0,entertainment,0.3195735853066415,0.3195735853066415,"Color Star Technology Co., Ltd."
ADD,2015-12-01,2015-12-31,0.0,entertainment,0.22694124051782127,0.22694124051782127,"Color Star Technology Co., Ltd."
ADD,2016-01-01,2016-01-31,0.0,entertainment,0.24178935234864035,0.24178935234864035,"Color Star Technology Co., Ltd."
ADD,2016-02-01,2016-02-31,0.0,entertainment,0.3024573103759885,0.3024573103759885,"Color Star Technology Co., Ltd."
ADD,2016-03-01,2016-03-31,0.0,entertainment,0.37354862764150326,0.37354862764150326,"Color Star Technology Co., Ltd."
ADD,2016-04-01,2016-04-31,0.0,entertainment,0.18049651949644085,0.18049651949644085,"Color Star Technology Co., Ltd."
ADD,2016-05-01,2016-05-31,0.0,entertainment,0.1833248993723165,0.1833248993723165,"Color Star Technology Co., Ltd."
ADD,2016-06-01,2016-06-31,0.0,entertainment,0.592328295743936,0.592328295743936,"Color Star Technology Co., Ltd."
ADD,2016-07-01,2016-07-31,0.0,entertainment,0.12831561650959952,0.12831561650959952,"Color Star Technology Co., Ltd."
ADD,2016-08-01,2016-08-31,0.0,entertainment,0.2553520347904276,0.2553520347904276,"Color Star Technology Co., Ltd."
ADD,2016-09-01,2016-09-31,0.0,entertainment,0.08826173322863048,0.08826173322863048,"Color Star Technology Co., Ltd."
ADD,2016-10-01,2016-10-31,0.0,entertainment,0.05881468508690596,0.05881468508690596,"Color Star Technology Co., Ltd."
ADD,2016-11-01,2016-11-31,0.0,entertainment,0.14065002989824862,0.14065002989824862,"Color Star Technology Co., Ltd."
ADD,2016-12-01,2016-12-31,0.0,entertainment,0.0010778607822479144,0.0010778607822479144,"Color Star Technology Co., Ltd."
ADD,2017-01-01,2017-01-31,0.0,entertainment,0.7101269780364077,0.7101269780364077,"Color Star Technology Co., Ltd."
ADD,2017-02-01,2017-02-31,0.0,entertainment,0.5663931818864666,0.5663931818864666,"Color Star Technology Co., Ltd."
ADD,2017-03-01,2017-03-31,0.0,entertainment,0.01848278513976506,0.01848278513976506,"Color Star Technology Co., Ltd."
ADD,2017-04-01,2017-04-31,0.0,entertainment,-0.10304233857563563,-0.10304233857563563,"Color Star Technology Co., Ltd."
ADD,2017-05-01,2017-05-31,0.0,entertainment,0.29880746003194736,0.29880746003194736,"Color Star Technology Co., Ltd."
ADD,2017-06-01,2017-06-31,0.0,entertainment,0.10941742873286445,0.10941742873286445,"Color Star Technology Co., Ltd."
ADD,2017-07-01,2017-07-31,0.0,entertainment,0.041233546315431586,0.041233546315431586,"Color Star Technology Co., Ltd."
ADD,2017-08-01,2017-08-31,0.0,entertainment,0.32702963221631476,0.32702963221631476,"Color Star Technology Co., Ltd."
ADD,2017-09-01,2017-09-31,0.0,entertainment,0.3957086046818703,0.3957086046818703,"Color Star Technology Co., Ltd."
ADD,2017-10-01,2017-10-31,0.0,entertainment,0.2869377075567391,0.2869377075567391,"Color Star Technology Co., Ltd."
ADD,2017-11-01,2017-11-31,0.0,entertainment,0.1984754202023881,0.1984754202023881,"Color Star Technology Co., Ltd."
ADD,2017-12-01,2017-12-31,0.0,entertainment,0.22729306406047609,0.22729306406047609,"Color Star Technology Co., Ltd."
ADD,2018-01-01,2018-01-31,0.0,entertainment,0.46944392051854067,0.46944392051854067,"Color Star Technology Co., Ltd."
ADD,2018-02-01,2018-02-31,0.0,entertainment,0.5737640590163796,0.5737640590163796,"Color Star Technology Co., Ltd."
ADD,2018-03-01,2018-03-31,0.0,entertainment,0.4121749544780762,0.4121749544780762,"Color Star Technology Co., Ltd."
ADD,2018-04-01,2018-04-31,0.0,entertainment,0.598669446146798,0.598669446146798,"Color Star Technology Co., Ltd."
ADD,2018-05-01,2018-05-31,0.0,entertainment,0.4098083988110225,0.4098083988110225,"Color Star Technology Co., Ltd."
ADD,2018-06-01,2018-06-31,0.0,entertainment,0.24938209878790377,0.24938209878790377,"Color Star Technology Co., Ltd."
ADD,2018-07-01,2018-07-31,0.0,entertainment,0.11714821025271162,0.11714821025271162,"Color Star Technology Co., Ltd."
ADD,2018-08-01,2018-08-31,0.0,entertainment,0.40076774943855076,0.40076774943855076,"Color Star Technology Co., Ltd."
ADD,2018-09-01,2018-09-31,0.0,entertainment,0.6562372913105708,0.6562372913105708,"Color Star Technology Co., Ltd."
ADD,2018-10-01,2018-10-31,0.0,entertainment,0.5842402763823185,0.5842402763823185,"Color Star Technology Co., Ltd."
ADD,2018-11-01,2018-11-31,0.0,entertainment,0.4956964264263557,0.4956964264263557,"Color Star Technology Co., Ltd."
ADD,2018-12-01,2018-12-31,0.0,entertainment,0.22149734063581986,0.22149734063581986,"Color Star Technology Co., Ltd."
ADD,2019-01-01,2019-01-31,0.0,entertainment,0.24343150119781493,0.24343150119781493,"Color Star Technology Co., Ltd."
ADD,2019-02-01,2019-02-31,0.0,entertainment,0.12976279973983765,0.12976279973983765,"Color Star Technology Co., Ltd."
ADD,2019-03-01,2019-03-31,0.0,entertainment,0.19938090801239014,0.19938090801239014,"Color Star Technology Co., Ltd."
ADD,2019-04-01,2019-04-31,0.0,entertainment,0.20243039778018818,0.20243039778018818,"Color Star Technology Co., Ltd."
ADD,2019-05-01,2019-05-31,0.0,entertainment,-0.07756490809791967,-0.07756490809791967,"Color Star Technology Co., Ltd."
ADD,2019-06-01,2019-06-31,0.0,entertainment,0.16403797919511795,0.16403797919511795,"Color Star Technology Co., Ltd."
ADD,2019-07-01,2019-07-31,0.0,entertainment,0.4932110062941176,0.4932110062941176,"Color Star Technology Co., Ltd."
ADD,2019-08-01,2019-08-31,0.0,entertainment,0.16843155805881208,0.16843155805881208,"Color Star Technology Co., Ltd."
ADD,2019-09-01,2019-09-31,0.0,entertainment,-0.047540076640390214,-0.047540076640390214,"Color Star Technology Co., Ltd."
ADD,2019-10-01,2019-10-31,0.0,entertainment,0.2495957294110548,0.2495957294110548,"Color Star Technology Co., Ltd."
ADD,2019-11-01,2019-11-31,0.0,entertainment,0.3322199304204517,0.3322199304204517,"Color Star Technology Co., Ltd."
ADD,2019-12-01,2019-12-31,0.0,entertainment,0.18113057668570315,0.18113057668570315,"Color Star Technology Co., Ltd."
ADD,2020-01-01,2020-01-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-02-01,2020-02-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-03-01,2020-03-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-04-01,2020-04-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-05-01,2020-05-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-06-01,2020-06-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-07-01,2020-07-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-08-01,2020-08-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-09-01,2020-09-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-10-01,2020-10-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-11-01,2020-11-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2020-12-01,2020-12-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
ADD,2021-01-01,2021-01-31,0.0,entertainment,0,0.0,"Color Star Technology Co., Ltd."
